date,luminosity,lunar_illumination,lunar_elevation
2023-01-19,92077.296875,12.061531792194009,-28.140987089376175
2023-01-20,107368.3046875,5.441229198679487,-41.53826340846852
2023-01-21,82536.296875,1.3484272010801601,-54.86665693607835
2023-01-22,53640.19921875,0.2156239347111344,-67.38935951057047
2023-01-23,58657.8984375,2.1696595971905763,-76.20102686860614
2023-01-24,82961.8984375,6.9950133518759285,-73.7346479918057
2023-01-25,102562.5,14.195114174738155,-63.34795305761405
2023-02-17,60387.19921875,15.73978892850027,-26.744737651475123
2023-02-18,57128.3984375,8.051885425402011,-38.98543747686819
2023-02-21,106553.296875,0.8763580557568706,-65.40336676900345
2023-02-22,82346.796875,4.320123313440238,-63.84023349208593
2023-02-23,59023.296875,10.217966895606063,-56.779506794236156
2023-02-24,66031.59375,17.996243162865223,-47.249185212137895
2023-03-18,83023.109375,18.92628539931338,-23.643145892284775
2023-03-19,77425.6953125,10.535670083965766,-33.65705275509587
2023-03-23,78016.3046875,2.215915384704953,-51.8151423171241
2023-04-17,67414.203125,12.827346368778109,-24.554155310477057
2023-04-18,73315.3984375,6.104298593888663,-31.141755064060746
2023-04-19,92813.890625,1.7858081731160602,-36.18328337341757
2023-04-21,108331.6953125,0.835409367515022,-40.10742429494827
2023-04-23,63959.8984375,9.069034129933312,-35.747614718337694
2023-04-24,75693.203125,15.784512390896616,-31.368803054538308
2023-05-16,74166.6953125,15.123148799406655,-12.911705651645425
2023-05-17,87213.796875,8.060012001691257,-18.732253653373455
2023-05-18,84548.203125,3.138204057838184,-23.77360015825973
2023-05-19,57234.69921875,0.5083590759186685,-27.821772266007066
2023-05-21,72439.90625,2.0144622640319465,-32.28878119188064
2023-05-22,86802.90625,5.808369362574001,-32.57517879798244
2023-05-24,60709.30078125,18.130666811992008,-29.60232219821131
2023-06-14,75214.3984375,17.7301418564585,-1.1755698646111967
2023-06-15,57704.40234375,10.403940806672463,-7.616568691159754
2023-06-16,59631.0,4.955627076427094,-13.823762226475218
2023-06-17,78585.796875,1.5266658977692915,-19.626006826439443
2023-06-18,96581.8984375,0.15892824460568278,-24.84787538417093
2023-06-19,81104.0,0.8047587298140257,-29.306041121502027
2023-06-20,57052.3984375,3.3430443871175166,-32.813812627369686
2023-06-21,59289.1953125,7.599179103614517,-35.19630790162951
2023-06-22,74206.6015625,13.365320519698825,-36.315652217659675
2023-07-14,84487.296875,13.327737853232236,0.547313760764762
2023-07-15,96330.8984375,7.3339069173543825,-7.348669992574398
2023-07-16,72596.0,3.1104482047787485,-15.106653191301849
2023-07-19,67095.1015625,1.5727671638473495,-35.97401031706097
2023-07-20,76587.203125,4.65496608043558,-41.3763985423659
2023-07-21,65909.40625,9.359566570196753,-45.43991309917714
2023-07-22,46642.1015625,15.530661608451451,-47.73624460647345
2023-08-12,52534.80078125,17.035890275596095,5.549170893017281
2023-08-13,50557.5,10.42686353931121,-3.8901357861504815
2023-08-14,59818.6015625,5.360050779369452,-13.269672403484824
2023-08-15,74397.40625,1.9611848399639253,-22.519849687614766
2023-08-16,82926.1953125,0.314212161509575,-31.548190916397125
2023-08-17,68130.296875,0.45925857199983766,-40.204773771339404
2023-08-18,50117.3984375,2.3911642994300433,-48.221499307077174
2023-08-19,55517.796875,6.059875755421801,-55.09946999514027
2023-08-20,70823.8984375,11.372560571817585,-59.955455934309114
2023-09-13,51324.69921875,3.9890372676503913,-22.503922024508526
2023-09-14,51293.80078125,1.1476038269105149,-32.82900667032923
2023-09-15,61076.80078125,0.06911482186057749,-43.06783748806197
2023-09-16,78728.40625,0.8305328153493552,-53.09565494490595
2023-09-17,73622.0,3.458230709539528,-62.572864461918094
2023-09-18,58937.69921875,7.9212765845855575,-70.47279335094133
2023-10-11,52287.203125,12.706876009246686,-9.921456641793416
2023-10-12,67839.203125,7.062493886786631,-20.844996430548157
2023-10-13,83117.1015625,2.9433427827293244,-31.853626138133343
2023-10-15,52787.19921875,0.06370404055589529,-54.16942209784224
2023-10-17,60076.296875,5.157360434798564,-76.23802692823087
2023-10-18,75963.0,10.72665191757366,-83.0894153953805
2023-10-19,92640.203125,18.142869514614667,-76.04952138365208
2023-11-12,42316.0,2.0774746383397713,-40.31384804915384
2023-11-16,48786.8984375,7.8832975355616846,-87.38320724218865
2023-12-09,53126.796875,16.942181462675983,-12.956192922224213
2023-12-11,84754.3046875,4.699624167759953,-36.831148402545175
2023-12-12,69550.296875,1.2797056496660075,-49.21651073240112
2023-12-14,44989.1015625,1.5162912147927365,-74.61069145109575
2024-01-08,67498.6015625,15.137923404195192,-21.393136862235085
2024-01-09,48494.19921875,8.254380419102574,-33.79195472200944
2024-01-10,52395.3984375,3.2263063238222314,-46.45918403801856
2024-01-11,69386.296875,0.5380905164905303,-59.205190996701944
2024-01-12,90668.8984375,0.5484283288509084,-71.39501355766568
2024-01-13,74311.5,3.398766713346857,-79.49308853320353
2024-01-14,47196.19921875,8.960156231600358,-74.17830962337233
2024-01-15,49331.203125,16.8444727828089,-62.387013634238194
2024-02-07,73616.6015625,12.306841714172368,-31.034701553256575
2024-02-08,83412.0,5.771432308455143,-43.114007523712374
2024-02-09,67039.203125,1.5570384037430385,-54.67796704650852
2024-02-10,53854.30078125,0.13842187506126202,-64.38359754446893
2024-03-07,55283.6015625,16.287039145350352,-27.031235732863433
2024-03-08,51776.19921875,8.525317204490518,-37.37646170117304
2024-03-09,63869.59765625,3.0064374593761265,-46.569148755982035
2024-03-10,88610.3046875,0.2752951539026549,-53.33349641519609
2024-03-11,112124.1015625,0.6195804024235474,-55.97074408026325
