date,luminosity,lunar_illumination,lunar_elevation
2023-01-15,199249.8125,51.068137385398536,45.706649225897664
2023-01-16,92608.203125,40.671735363327535,33.45295591494357
2023-01-17,67244.40625,30.333218359640973,20.794197853923748
2023-01-26,88625.109375,23.11822436223811,-73.39553271960627
2023-01-27,72887.5078125,33.08808473727915,-62.039569385673765
2023-01-29,93933.90625,53.83374851551831,-38.70842448620811
2023-01-30,65243.0,63.70709979988555,-27.354062284378095
2023-02-13,142723.5,57.22919456519395,45.00413857924554
2023-02-14,71189.40625,46.52856907101842,33.40715332570424
2023-02-15,84004.6015625,35.656606126018396,21.27163180594468
2023-02-16,65051.50390625,25.174600104117005,8.715170397155747
2023-02-25,109120.5,27.04372799147362,-57.63569318967867
2023-02-26,83196.703125,36.796864116411186,-48.564538377987844
2023-02-28,91943.703125,56.60822132897594,-28.950782280400603
2023-03-16,102495.203125,39.88935021241705,21.1431086017509
2023-03-26,117327.1953125,21.112834459124713,-51.534197572073445
2023-03-27,96131.40625,30.023925989559697,-46.093290202302505
2023-03-28,110548.0,39.478903409981356,-39.253365632014706
2023-03-29,164529.6875,49.11261166415103,-31.65586332357002
2023-03-30,139880.796875,58.617225788920365,-23.65274618368848
2023-04-12,201658.203125,65.59529268902558,39.45367686369635
2023-04-13,138216.703125,54.50323759280459,32.07687930841228
2023-04-15,185470.203125,31.86820501995782,14.281451131457612
2023-04-16,168861.8125,21.58866639585576,4.68120201762881
2023-04-25,183817.5,23.704799858269034,-45.22235227983675
2023-04-26,162833.0,32.45944710267787,-41.78273782701785
2023-04-27,119995.703125,41.717298287326166,-36.963951046017705
2023-05-13,125157.40625,45.56276959580398,30.186247861257893
2023-05-14,110150.5,34.353679833709485,22.306459716277136
2023-05-15,106606.796875,24.030292284130027,13.764535982852992
2023-05-25,78025.796875,26.061710070719858,-47.35795426342495
2023-05-26,95789.6015625,34.789562642628304,-45.45011639458535
2023-05-28,139973.0,53.56366529403095,-36.63864912642615
2023-05-29,107730.8984375,63.07152450073803,-30.363630729844818
2023-06-10,200425.59375,59.382997449272935,46.478480537388684
2023-06-11,114014.203125,48.01053949819188,40.45813346709223
2023-06-13,113692.3046875,26.68906590390835,23.953573227758103
2023-06-23,112270.203125,20.41708398201902,-55.56108056445517
2023-06-24,114902.203125,28.523651762906404,-56.62636918055332
2023-06-25,107586.3984375,37.44962206418264,-54.74748262059496
2023-06-26,97216.0,46.94828596358271,-50.22913458872471
2023-06-27,165285.8125,56.74729878991679,-43.68027963946975
2023-06-29,152707.6875,75.91180210933781,-26.47090053025199
2023-07-11,118866.703125,40.09891052738979,42.780658828137085
2023-08-11,128980.8046875,25.019886856710528,27.615173740844025
2023-08-23,125748.0078125,35.63494071929573,-73.72678578665436
2023-08-24,108839.59375,45.756300693108074,-62.63996472722536
2023-08-25,154638.59375,56.37045676657586,-50.769858853270904
2023-08-26,145090.71875,67.03296168513981,-38.33063043978102
2023-09-07,220375.296875,49.43558833113349,54.93965921989203
2023-09-08,105586.203125,39.48620151504595,43.19563973364885
2023-09-10,104452.609375,21.752209965380835,20.53859347371269
2023-09-21,204150.90625,31.07380136347698,-76.88520178263998
2023-09-22,163995.0,41.28924145748362,-65.08725303134885
2023-09-23,110443.109375,52.179260846187745,-52.775073857245026
2023-09-24,108252.0078125,63.25923273866933,-40.04668702497564
2023-10-07,221142.109375,45.997952591795894,47.836321168336966
2023-10-08,197083.890625,36.53720965898465,36.85657770846197
2023-10-09,141198.5,27.67509931955662,25.995174919296886
2023-10-20,95084.8984375,27.155171680099066,-76.0873038347422
2023-10-21,96109.796875,37.414115947159814,-66.04471788240384
2023-11-05,243472.90625,53.55866027962182,54.4923671292645
2023-11-06,154462.5,44.07377158486654,43.994083616400246
2023-11-07,158027.796875,34.85103232188032,33.403145385685434
2023-11-08,195126.109375,26.14910033101564,22.72764423079616
2023-11-18,146887.90625,23.655035179906527,-78.02263340125545
2023-11-20,140918.609375,44.971739539643686,-57.11398353119444
2023-12-07,85924.203125,33.767482529144196,30.6947014522145
2023-12-08,78726.203125,24.968761235716837,19.521656932396372
2023-12-17,63591.90234375,20.28565256344822,-84.42677250450325
2023-12-18,56258.50390625,30.307888978802804,-72.88006678165857
2023-12-21,111897.5078125,63.720150631309025,-34.19240093004652
2024-01-03,212859.703125,60.920415845817466,59.36393647194312
2024-01-04,84257.203125,51.53681597140203,48.15624322608754
2024-01-05,49797.6015625,41.94336967794495,36.792832010570244
2024-01-06,81089.5,32.43420904073384,25.195204141960744
2024-01-07,68407.203125,23.3593435074643,13.294396804026196
2024-01-16,55598.703125,26.47574179942659,-72.37532855172998
2024-01-17,89765.1015625,37.1898623388224,-59.67591802533536
2024-01-18,66906.5,48.32555468335579,-46.94332918980014
2024-01-19,91283.109375,59.28453461683322,-34.391266615047776
2024-02-03,175516.203125,49.84900207504033,39.164657000646095
2024-02-04,85657.0,39.83609804923912,27.839076039077177
2024-02-05,98112.1015625,29.921337625233956,16.106006907139804
2024-02-14,68410.1015625,22.345278943405667,-64.77084005772328
2024-02-15,87941.6015625,32.570519342680335,-55.15590766063328
2024-02-16,56264.203125,43.355339207276025,-44.31735440328893
2024-02-17,203301.390625,54.11736088219591,-33.2149123799671
2024-02-18,149577.90625,64.3826598483616,-22.168887349990914
2024-03-03,137135.59375,56.72510527886487,38.38151092145237
2024-03-04,93709.796875,46.38142555622387,28.441858176696762
2024-03-05,97325.5,35.85031275361658,17.848966173532208
2024-03-06,119160.90625,25.620046827124543,6.753481833161239
