date,luminosity
2025-03-27,78616.703125
2025-03-28,89254.0
2025-03-29,114374.203125
2025-03-30,87144.5
2025-03-31,76139.109375
2025-04-01,56255.0
2025-04-02,105029.703125
2025-04-03,66978.6015625
2025-04-04,77366.90625
2025-04-05,61073.3984375
2025-04-06,152203.0
2025-04-25,87766.8046875
2025-04-26,83054.609375
2025-04-27,97193.609375
2025-04-28,95289.796875
2025-04-29,117833.5
2025-04-30,112041.5
2025-05-01,87376.796875
2025-05-02,87827.703125
2025-05-03,75735.5
2025-05-04,123536.8046875
2025-05-05,102824.1015625
2025-05-06,114473.796875
2025-05-24,72238.3046875
2025-05-25,131167.5
2025-05-27,83200.0
2025-05-28,79852.40625
2025-05-30,81450.40625
2025-06-01,126825.3125
2025-06-03,71737.0
2025-06-04,88161.8984375
2025-06-06,85983.1015625
2025-06-22,89818.703125
2025-06-24,64814.1015625
2025-06-29,53889.40234375
2025-07-23,37011.80078125
