date,luminosity,lunar_illumination,lunar_elevation
2023-01-19,147738.59375,12.061531792194009,-14.342013019692862
2023-02-17,137111.890625,15.73978892850027,-13.400329666954153
2023-02-18,207529.796875,8.051885425402011,-24.193195001645407
2023-02-20,139989.90625,0.30427762821103044,-43.00402524701438
2023-02-24,181044.5,17.996243162865223,-45.83112500749207
2023-04-19,150553.0,1.7858081731160602,-19.036339311513714
2023-05-16,144485.609375,15.123148799406655,3.921599030098072
2023-05-17,113469.59375,8.060012001691257,-1.4105514094692708
2023-05-18,119148.4921875,3.138204057838184,-6.6915054624279175
2023-05-21,124525.296875,2.0144622640319465,-20.464460186719112
2023-05-22,120032.296875,5.808369362574001,-23.862240534429706
2023-05-23,112508.796875,11.280266060609618,-26.462597578638615
2023-06-14,93616.0,17.7301418564585,16.03438195220411
2023-06-15,145298.703125,10.403940806672463,9.77159975327509
2023-06-16,171566.90625,4.955627076427094,3.168170198803853
2023-06-17,140468.203125,1.5266658977692915,-3.5627867988422173
2023-06-18,118013.109375,0.15892824460568278,-10.237951275199737
2023-06-19,118598.203125,0.8047587298140257,-16.689275673104323
2023-06-20,125000.296875,3.3430443871175166,-22.750052106325565
2023-06-21,185421.40625,7.599179103614517,-28.24120513527906
2023-06-22,151421.296875,13.365320519698825,-32.958884795531965
2023-07-14,130329.3046875,13.327737853232236,17.92484049324248
2023-07-15,112331.5,7.3339069173543825,9.600563424839786
2023-07-16,112906.59375,3.1104482047787485,1.0948831544876383
2023-07-19,129733.8046875,1.5727671638473495,-24.105872875824645
2023-07-20,122719.703125,4.65496608043558,-31.95313591594548
2023-08-12,109607.609375,17.035890275596095,22.933364528821485
2023-08-13,171888.203125,10.42686353931121,13.187198858228388
2023-08-14,152176.890625,5.360050779369452,3.35382022884648
2023-08-15,125356.203125,1.9611848399639253,-6.496710580716624
2023-08-16,106534.1015625,0.314212161509575,-16.312263956660505
2023-08-17,111766.6015625,0.45925857199983766,-26.03715985164828
2023-08-18,115316.203125,2.3911642994300433,-35.58968360665956
2023-09-11,116973.8046875,14.454375659712332,15.599131374080537
2023-09-12,108853.09375,8.474852227282764,5.031308946635719
2023-09-14,178169.0,1.1476038269105149,-16.16121859643863
2023-09-15,162077.8125,0.06911482186057749,-26.788780543021222
2023-09-16,132938.5,0.8305328153493552,-37.416847041538524
2023-09-17,109852.6015625,3.458230709539528,-47.987186433141574
2023-09-18,111485.203125,7.9212765845855575,-58.33860215394722
2023-10-13,112787.296875,2.9433427827293244,-14.572234716441512
2023-10-17,159566.609375,5.157360434798564,-59.82022662223047
2023-10-18,128900.5,10.72665191757366,-70.98018922157385
2023-11-09,120969.40625,18.23306701989721,10.661290362318962
2023-11-10,116454.203125,11.384068186288744,-0.5643014951758458
2024-05-05,126968.59375,13.478286609318907,0.2673318734505923
2024-05-08,128092.796875,0.08160422875126416,-15.581326046265458
2024-05-09,119413.3984375,1.114883557225721,-19.82631288905797
2024-06-06,136651.796875,0.48532405366675246,-7.693628736878587
2024-06-07,189283.0,0.4512090543594194,-14.34359274740765
2024-07-03,139105.703125,10.157294043049658,13.740966747109079
2024-07-04,170746.0,4.56939052782066,4.965429414282048
2024-07-07,119886.9921875,1.3661196792708163,-21.20363591307039
2024-08-02,119252.90625,6.454163142954272,7.195886078314054
2024-08-03,117782.3984375,2.3870410909660746,-3.121647974326574
2024-08-04,133549.390625,0.3737008582640089,-13.308329097976674
2024-08-06,139950.296875,2.351573680774827,-32.85286525651136
2024-08-07,114709.296875,6.085914705080225,-41.93582866613427
2024-08-08,119443.703125,11.399509428229548,-50.23278459056825
2024-08-09,127247.0,18.072609580881522,-57.2280676278822
2024-08-30,115264.703125,15.542745208088583,18.92078432745364
2024-08-31,191028.0,8.98831739921951,7.869336196048883
2024-09-01,171638.90625,4.161609689691642,-3.067900522977216
2024-09-03,113958.296875,0.048153419693725,-24.50189597442552
2024-09-04,114901.5,0.7854899101394974,-34.95140334785434
2024-09-05,141618.5,3.3093877191534284,-45.15975047873962
2024-09-06,174946.40625,7.505889986356268,-54.99883726487608
2024-09-07,146655.390625,13.227273228700037,-64.11872286472986
2024-09-30,98627.8984375,6.863167572365375,-2.053811568802461
2024-10-02,187207.59375,0.5504515447822877,-23.804576221313436
2024-10-03,172611.5,0.04387353778521619,-34.56515383486129
2024-10-04,136953.09375,1.3351423882593694,-45.257872297446646
2024-10-05,117165.703125,4.389811453935155,-55.85739281988255
2024-10-06,116028.0,9.128744583484693,-66.24329305599866
2024-10-30,163843.09375,5.67511798697839,-10.620379767033715
2024-10-31,135791.703125,2.1316543010794997,-21.51506393844864
2025-04-01,167573.109375,9.627873047453456,-31.835220617459225
2025-04-25,89617.1015625,11.507992522503136,-3.6295599473764972
2025-04-26,116059.8046875,4.991976195992076,-9.123937743399315
2025-04-27,98529.203125,1.0732200353152865,-14.334358136330426
2025-04-29,166073.390625,2.3184715476368023,-22.591238444100533
2025-04-30,143255.0,7.324541964100445,-25.067912464374555
2025-05-01,125713.90625,14.658537361015423,-26.2376086242322
2025-05-29,139084.59375,5.265561441146588,-23.022673691479966
2025-06-22,137640.5,16.309016115767427,19.472256352232648
2025-06-23,122367.5,8.536265574432594,10.983526673564818
2025-06-24,131159.5,3.1376202155841026,1.9044788120695262
2025-06-29,115632.0,15.423053599622493,-38.902957981111136
2025-07-22,135377.5,10.21640849608303,14.628555337705036
2025-07-23,175944.703125,4.3474373437075,3.610978166660631
