date,luminosity
2024-12-01,10974.2001953125
2024-12-02,9327.2001953125
2024-12-03,12017.2001953125
2024-12-04,14477.30078125
2024-12-05,15381.201171875
2024-12-06,12013.7001953125
2024-12-07,16477.90234375
2024-12-08,13981.5
2024-12-09,13238.0
2024-12-27,8436.0
2024-12-28,12471.201171875
2024-12-29,9726.6005859375
2024-12-30,7926.5
2024-12-31,10173.5
2025-01-01,21463.400390625
2025-01-02,13132.400390625
2025-01-03,9917.900390625
2025-01-04,10652.900390625
2025-01-05,8015.5
2025-01-06,7386.30029296875
2025-01-07,9069.400390625
2025-01-08,8906.400390625
2025-01-26,13007.6005859375
2025-01-27,11147.30078125
2025-01-28,12435.0
2025-01-29,8836.0
2025-01-30,9598.400390625
2025-01-31,11310.701171875
2025-02-01,6800.900390625
2025-02-02,15707.099609375
2025-02-03,21517.099609375
2025-02-04,14682.5
2025-02-05,10194.2001953125
2025-02-06,21161.19921875
2025-02-24,12171.400390625
2025-02-25,10573.599609375
2025-02-26,9893.30078125
2025-02-27,10870.19921875
2025-02-28,14059.2001953125
2025-03-01,21177.80078125
2025-03-02,15713.7001953125
2025-03-03,12853.400390625
2025-03-04,10290.400390625
2025-03-05,12570.0009765625
2025-03-06,14804.80078125
2025-03-07,16559.1015625
2025-03-26,19876.701171875
2025-03-27,17332.1015625
2025-03-28,17818.8984375
2025-03-29,22231.80078125
2025-03-30,15910.1005859375
2025-03-31,16383.2998046875
2025-04-01,11409.30078125
2025-04-02,22688.80078125
2025-04-03,12851.400390625
2025-04-04,13855.6015625
2025-04-25,16206.1005859375
2025-04-26,14584.701171875
2025-04-27,19497.1015625
2025-04-28,23342.6015625
2025-04-29,25551.0
2025-04-30,20086.5
2025-05-01,17280.30078125
2025-05-02,18961.599609375
2025-05-03,15294.400390625
2025-05-04,33544.203125
2025-05-05,22027.69921875
2025-05-06,28653.900390625
2025-05-24,13509.400390625
2025-05-25,32321.0
2025-05-26,15245.099609375
2025-05-27,14257.400390625
2025-05-28,15302.900390625
2025-05-29,11529.099609375
2025-05-30,17805.599609375
2025-06-03,12899.5
2025-06-05,17442.30078125
2025-06-06,17612.80078125
2025-06-22,14727.201171875
2025-06-23,9240.6005859375
2025-06-24,10990.80078125
2025-06-25,18076.400390625
2025-06-29,8846.69921875
2025-07-22,13105.900390625
