date,luminosity,lunar_illumination,lunar_elevation
2023-01-16,55848.203125,40.671735363327535,3.063898562115098
2023-01-17,51962.1015625,30.333218359640973,-9.405774349495173
2023-01-18,73375.0,20.58556827865667,-22.254631973619798
2023-01-27,69926.296875,33.08808473727915,-32.44442180072283
2023-01-28,80881.0,43.494695673742086,-20.336871606964344
2023-01-29,141711.8125,53.83374851551831,-8.568645127745562
2023-02-14,112973.203125,46.52856907101842,3.0841619542460963
2023-02-15,76535.296875,35.656606126018396,-9.114121161426683
2023-02-25,60008.1015625,27.04372799147362,-31.123554755252357
2023-02-27,62326.5,46.77980761918514,-9.408150593036561
2023-03-15,69315.40625,51.127296860460035,1.9686075000375496
2023-03-26,62213.5,21.112834459124713,-28.98394160146344
2023-03-27,56797.3984375,30.023925989559697,-19.95882824770102
2023-03-28,97036.09375,39.478903409981356,-10.953430276393647
2023-03-30,69990.1015625,58.617225788920365,6.534232745699094
2023-03-31,95623.6953125,67.72361840053868,14.87717822851069
2023-04-13,87303.703125,54.50323759280459,2.3585200652327303
2023-04-16,71077.703125,21.58866639585576,-24.183266707701
2023-04-25,67376.0,23.704799858269034,-21.142872444654518
2023-04-26,64324.8984375,32.45944710267787,-14.497966655752839
2023-04-27,75153.09375,41.717298287326166,-7.76251499861911
2023-04-30,79347.90625,69.65279105345724,11.900377507734708
2023-05-13,80452.40625,45.56276959580398,-0.26019332882474505
2023-05-25,63991.1015625,26.061710070719858,-21.056491980792075
2023-05-26,62001.59765625,34.789562642628304,-16.571946120616193
2023-05-28,60350.1015625,53.56366529403095,-6.64109672820349
2023-05-29,78641.203125,63.07152450073803,-1.3690665321185012
2023-06-13,99409.796875,26.68906590390835,-1.7246313845826746
2023-06-23,106651.90625,20.41708398201902,-30.779885161245563
2023-06-24,75600.40625,28.523651762906404,-28.256705632020907
2023-06-25,68555.40625,37.44962206418264,-24.79770611766167
2023-06-26,66313.1015625,46.94828596358271,-20.504588467065304
2023-06-28,100817.0,66.5292324683875,-9.792205243635637
2023-06-29,72014.0,75.91180210933781,-3.560698229325986
2023-06-30,78813.703125,84.43592364680069,3.097669923292662
2023-07-11,71481.0,40.09891052738979,16.23142025709288
2023-07-12,59705.203125,29.966803752485273,9.334130676156233
2023-07-23,73602.203125,22.988874031597,-41.797635304217344
2023-07-26,72601.796875,50.92317677564399,-28.525726407369465
2023-08-09,127144.5078125,44.20505638067495,26.18750882992039
2023-08-10,111550.3046875,34.16596375378045,17.677014526971366
2023-08-11,64582.19921875,25.019886856710528,8.904568023587919
2023-08-23,66615.3046875,35.63494071929573,-46.332430963916615
2023-08-24,78830.3984375,45.756300693108074,-38.480777647683574
2023-08-25,71927.8984375,56.37045676657586,-29.26882034980145
2023-08-26,51788.703125,67.03296168513981,-19.022517995107442
2023-09-08,78054.796875,39.48620151504595,23.1567993440977
2023-09-21,61814.30078125,31.07380136347698,-54.2353180358263
2023-09-23,72148.40625,52.179260846187745,-32.64820669909243
2023-09-24,60137.3046875,63.25923273866933,-20.635143323031578
2023-09-26,296343.5,83.5706558160689,5.026137408574123
2023-10-08,117431.203125,36.53720965898465,16.260082292408367
2023-10-09,76206.203125,27.67509931955662,5.494044899069278
2023-10-20,91462.0,27.155171680099066,-57.54562439818567
2023-10-21,93252.0,37.414115947159814,-45.48735399190409
2023-10-24,106334.703125,70.79739966073697,-6.837916333490246
2023-11-08,147317.109375,26.14910033101564,-1.8773371403273584
2023-11-18,76306.90625,23.655035179906527,-58.10553708127616
2023-12-17,58169.5,20.28565256344822,-57.72412114085841
2023-12-21,67426.296875,63.720150631309025,-5.110334731495091
2023-12-22,74965.203125,73.97371229267814,7.8316834818144745
2024-01-04,85125.90625,51.53681597140203,17.787506215443887
2024-01-05,88891.8046875,41.94336967794495,6.5519651738277735
2024-01-06,101635.703125,32.43420904073384,-4.90341746492239
2024-01-07,83428.40625,23.3593435074643,-16.641203908847064
2024-01-16,102088.703125,26.47574179942659,-42.80786688939591
2024-01-17,76448.8984375,37.1898623388224,-29.74040648629064
2024-01-18,75972.796875,48.32555468335579,-16.866331094814193
2024-02-03,93710.1015625,49.84900207504033,8.797219776584425
2024-02-05,69618.203125,29.921337625233956,-14.244607468289765
2024-02-14,54895.80078125,22.345278943405667,-39.31215082409461
2024-02-15,64824.8984375,32.570519342680335,-27.09945830067342
2024-03-04,132453.59375,46.38142555622387,-1.5672968560918952
2024-03-05,92125.6015625,35.85031275361658,-12.465899296928127
2024-03-17,67331.5,48.322245064313755,-3.674572315541563
2024-05-04,63703.3046875,22.56882301854695,-17.0606332550432
2024-05-13,71690.296875,26.475071767528934,-19.414883276121742
2024-05-14,79155.0,35.77049039371914,-14.155145508563672
2024-05-15,75258.203125,45.38563545206354,-8.744765274421463
2024-05-18,62501.703125,73.05118883059257,7.239759008474676
2024-06-11,87586.8046875,21.020819318824476,-27.923794650869226
2024-06-12,73463.3046875,29.513095787462145,-24.981992394214537
2024-06-13,72044.90625,38.61931529398006,-21.311684544893325
2024-06-14,86143.5,48.03302238157118,-17.06336442485115
2024-06-15,68894.09375,57.47422022130549,-12.354765510521055
2024-06-16,70706.3046875,66.6731184304797,-7.27822380021924
2024-06-30,113455.703125,37.78736661215536,12.857289792356754
2024-07-01,79135.59375,27.164414721500073,5.8457410700517265
2024-07-30,87638.59375,29.738503234790304,13.464193015040223
2024-07-31,113708.8046875,20.35544861955938,4.357369859308008
2024-08-10,94300.703125,25.87634736080777,-50.05267319704721
2024-08-11,114498.3984375,34.577323588293076,-45.38893963566392
