date,luminosity,lunar_illumination,lunar_elevation,overlaps_swath
2023-01-18,193327.3125,20.58556827865667,-14.420537279049695,False
2023-01-21,258246.5,1.3484272010801601,-54.26199402161742,False
2023-01-22,168763.296875,0.2156239347111344,-66.75013333175336,False
2023-01-23,164428.59375,2.1696595971905763,-75.64775760770544,False
2023-01-24,236591.890625,6.9950133518759285,-73.68130750781884,False
2023-01-25,299361.1875,14.195114174738155,-63.576457790138086,False
2023-01-26,277572.5,23.11822436223811,-51.680898342683754,False
2023-02-16,251122.59375,25.174600104117005,-13.835985079569475,False
2023-02-17,186223.09375,15.73978892850027,-26.205779662692066,False
2023-02-18,172239.40625,8.051885425402011,-38.404246781456216,False
2023-02-23,175932.59375,10.217966895606063,-56.749805478079196,False
2023-02-24,194450.40625,17.996243162865223,-47.382157758266146,False
2023-02-25,247489.5,27.04372799147362,-37.14077694561203,False
2023-03-20,261425.40625,4.3646540967189456,-41.80450273519141,False
2023-03-23,241290.0,2.215915384704953,-51.4260991240395,False
2023-03-25,217611.96875,13.17787904165899,-41.29451375953005,False
2023-04-16,284531.71875,21.58866639585576,-16.28751092231228,False
2023-04-18,219777.296875,6.104298593888663,-30.494236403615734,False
2023-04-19,247781.6875,1.7858081731160602,-35.55765632578937,False
2023-04-20,331474.59375,0.041444020057396225,-38.6961652416232,False
2023-04-23,198394.796875,9.069034129933312,-35.609900326218764,False
2023-04-24,227820.3125,15.784512390896616,-31.37820657627926,False
2023-04-25,291359.1875,23.704799858269034,-26.26308162985549,False
2023-05-15,201710.90625,24.030292284130027,-5.917476760135268,False
2023-05-16,243946.203125,15.123148799406655,-12.265227802580911,False
2023-05-17,234327.3125,8.060012001691257,-18.08517697666698,False
2023-05-21,226734.3125,2.0144622640319465,-31.9436855133434,False
2023-05-22,274869.0,5.808369362574001,-32.369941181107606,False
2023-05-23,278152.125,11.280266060609618,-31.57390562029487,False
2023-05-24,203909.296875,18.130666811992008,-29.68863031534251,False
2023-06-13,278473.8125,26.68906590390835,5.963151568026853,False
2023-06-14,252190.0,17.7301418564585,-0.5226016479438912,False
2023-06-15,187141.203125,10.403940806672463,-6.973458377411692,False
2023-06-16,192904.390625,4.955627076427094,-13.211881821437988,False
2023-06-17,243723.609375,1.5266658977692915,-19.066922622676852,False
2023-06-18,292603.59375,0.15892824460568278,-24.364054665982408,False
2023-06-19,271984.5,0.8047587298140257,-28.92071148689732,False
2023-06-20,182576.015625,3.3430443871175166,-32.54949136786552,False
2023-06-21,184437.1875,7.599179103614517,-35.071715764290246,False
2023-06-22,229987.40625,13.365320519698825,-36.34158174921425,False
2023-06-23,278146.21875,20.41708398201902,-36.27381750038382,False
2023-06-24,289429.71875,28.523651762906404,-34.86029639765457,False
2023-07-12,172616.90625,29.966803752485273,16.812455041573433,False
2023-07-13,205972.40625,20.944606786471283,9.093019891207176,False
2023-07-14,251797.90625,13.327737853232236,1.1855268236431233,False
2023-07-15,284468.0,7.3339069173543825,-6.739372916482284,False
2023-07-16,241798.8125,3.1104482047787485,-14.539261323256795,False
2023-07-17,159743.1875,0.7388615076200256,-22.072598437120003,False
2023-07-18,172250.5,0.23868141430958834,-29.174553296081424,False
2023-07-19,209340.296875,1.5727671638473495,-35.631834820890276,False
2023-07-20,258271.09375,4.65496608043558,-41.156547372625944,False
2023-07-21,247353.921875,9.359566570196753,-45.37134846202839,False
2023-07-22,168310.296875,15.530661608451451,-47.840876878135894,False
2023-07-23,163426.6875,22.988874031597,-48.19007234219302,False
2023-08-12,168731.90625,17.035890275596095,6.186902014919053,False
2023-08-13,167543.59375,10.42686353931121,-3.2730606772047697,False
2023-08-14,192242.40625,5.360050779369452,-12.679335757870398,False
2023-08-15,222079.59375,1.9611848399639253,-21.963646678594237,False
2023-08-16,276965.8125,0.314212161509575,-31.036723488354806,False
2023-08-17,225954.09375,0.45925857199983766,-39.75481244834565,False
2023-08-18,168410.296875,2.3911642994300433,-47.86100854239931,False
2023-08-19,180945.5,6.059875755421801,-54.87474141830996,False
2023-08-20,205768.1875,11.372560571817585,-59.931760311881526,False
2023-08-21,263309.1875,18.195931680792228,-61.8169207285146,False
2023-08-22,240902.109375,26.356331126026326,-59.743672849391885,False
2023-09-10,205453.0,21.752209965380835,9.335568708006036,False
2023-09-11,160152.109375,14.454375659712332,-1.1060880525436765,False
2023-09-13,178697.59375,3.9890372676503913,-21.894591948658114,False
2023-09-14,172127.09375,1.1476038269105149,-32.238059385491106,False
2023-09-15,199308.203125,0.06911482186057749,-42.50290883231616,False
2023-09-16,257776.8125,0.8305328153493552,-52.57284376801207,False
2023-09-17,177551.09375,3.458230709539528,-62.13130847687119,False
2023-09-18,219437.625,7.9212765845855575,-70.21956410428332,False
2023-09-19,194718.703125,14.12731445922017,-74.04612257731759,False
2023-09-20,183676.109375,21.919744581395662,-70.5242488351181,False
2023-10-11,176790.40625,12.706876009246686,-9.272646333419166,False
2023-10-12,210231.09375,7.062493886786631,-20.199640984390143,False
2023-10-13,254097.40625,2.9433427827293244,-31.212224645223163,False
2023-10-15,185303.484375,0.06370404055589529,-53.54083505225914,False
2023-10-16,169741.5,1.585577915957992,-64.7780930944373,False
2023-10-17,193554.5,5.157360434798564,-75.69063579923349,False
2023-10-18,247797.5,10.72665191757366,-83.08598324155865,False
2023-10-19,303720.09375,18.142869514614667,-76.61728226011893,False
2023-10-20,257765.0,27.155171680099066,-65.22162104658646,False
2023-11-09,244121.5,18.23306701989721,-5.422859649570934,False
2023-11-13,201928.09375,0.19704320613591064,-51.514784652926465,False
