date,luminosity,lunar_illumination,lunar_elevation
2023-01-15,751801.125,51.068137385398536,41.6265466515067
2023-01-16,631934.0,40.671735363327535,30.279765454193594
2023-01-18,505653.53125,20.58556827865667,6.010785574379881
2023-01-29,639234.8125,53.83374851551831,-33.850065103235735
2023-02-14,563806.125,46.52856907101842,27.444313968957005
2023-02-15,820707.25,35.656606126018396,16.838739430859064
2023-02-25,638920.125,27.04372799147362,-46.26935160669967
2023-02-27,518692.5,46.77980761918514,-31.400276560122208
2023-02-28,669334.5625,56.60822132897594,-23.144966473961883
2023-03-15,670167.3125,51.127296860460035,24.44477351709932
2023-03-16,522141.0,39.88935021241705,16.001328701144562
2023-03-17,505292.75,28.935413715858672,7.023166772341471
2023-03-28,487660.125,39.478903409981356,-30.20424808804724
2023-03-29,878196.375,49.11261166415103,-24.640772267626296
2023-03-30,859403.625,58.617225788920365,-18.629344579537
2023-04-12,700000.8125,65.59529268902558,29.38308797507822
2023-04-14,934182.0625,43.05378347124513,18.793905514280663
2023-04-15,839704.875,31.86820501995782,12.21826180454141
2023-04-25,747426.125,23.704799858269034,-33.205010053040986
2023-04-27,645675.8125,41.717298287326166,-29.161368172443982
2023-04-28,600795.125,51.183103802665556,-25.76276608509132
2023-04-29,877689.875,60.58419168577007,-21.657797524374214
2023-05-13,685613.5,45.56276959580398,26.53037166107257
2023-05-14,657305.0,34.353679833709485,21.763083496335224
2023-05-25,520670.6875,26.061710070719858,-36.353798925366
2023-05-28,752961.625,53.56366529403095,-33.77569523191376
2023-05-29,583047.6875,63.07152450073803,-30.309444167170586
2023-06-12,892865.0,36.93211212210393,34.00051213561092
2023-06-13,827011.0625,26.68906590390835,28.147342444457436
2023-06-24,697446.75,28.523651762906404,-46.82700172410462
2023-06-25,617058.75,37.44962206418264,-48.30668152548419
2023-06-26,592566.4375,46.94828596358271,-47.54162434573104
2023-06-27,627379.0,56.74729878991679,-44.499881170027635
2023-06-28,745169.9375,66.5292324683875,-39.40951911271932
2023-06-29,664263.125,75.91180210933781,-32.61379401020154
2023-07-10,1005245.0,50.95725476191911,51.56831225402231
2023-07-11,683151.0,40.09891052738979,46.289705973339544
2023-07-12,530722.375,29.966803752485273,38.92482699913819
2023-07-23,521959.8125,22.988874031597,-57.28737348327507
2023-08-09,698494.375,44.20505638067495,56.23210542768732
2023-08-10,929801.625,34.16596375378045,46.73507853854444
2023-08-11,728212.6875,25.019886856710528,36.55903263656714
2023-08-23,638543.4375,35.63494071929573,-73.85284317812443
2023-08-24,574666.625,45.756300693108074,-67.90569100351999
2023-08-25,703508.75,56.37045676657586,-58.213164869468756
2023-09-07,875010.8125,49.43558833113349,62.92725067643636
2023-09-10,671697.3125,21.752209965380835,29.798595412453192
2023-09-21,943751.5,31.07380136347698,-82.85053455750503
2023-09-22,816713.1875,41.28924145748362,-73.17427510507635
2023-09-23,700140.5,52.179260846187745,-61.2132931916913
2023-09-24,747658.125,63.25923273866933,-48.579918351691504
2023-10-08,1155805.0,36.53720965898465,45.01821263583575
2023-10-09,863489.5,27.67509931955662,33.91226679933793
2023-10-20,699076.5,27.155171680099066,-86.84264963781281
2023-10-21,622141.5,37.414115947159814,-74.65023764786348
2023-10-24,924697.3125,70.79739966073697,-35.682103022480845
2023-11-06,771004.875,44.07377158486654,49.97492672094249
2023-11-07,703804.3125,34.85103232188032,38.887517641983465
2023-11-08,834161.4375,26.14910033101564,27.80106513783543
2023-11-18,765179.3125,23.655035179906527,-86.52147176149776
2023-11-22,741417.8125,67.48642348889827,-35.45274460591394
2023-12-07,648750.3125,33.767482529144196,32.24971585941352
2023-12-08,542838.6875,24.968761235716837,20.932207200588298
2023-12-17,646592.875,20.28565256344822,-80.3463890163009
2023-12-21,1076958.0,63.720150631309025,-33.838389330789425
2024-01-04,584262.3125,51.53681597140203,45.00932670656292
2024-01-05,616352.5,41.94336967794495,34.26508971075721
2024-01-06,737712.0625,32.43420904073384,23.168745143783468
2024-01-07,808366.25,23.3593435074643,11.727405250734837
2024-01-16,584607.5,26.47574179942659,-63.20001393760247
2024-01-17,763417.125,37.1898623388224,-53.19373731435227
2024-01-18,547068.3125,48.32555468335579,-42.02523086651677
2024-01-19,660229.0,59.28453461683322,-30.545856035135124
2024-02-03,827482.3125,49.84900207504033,32.97418507805004
2024-02-04,648420.5,39.83609804923912,22.954364322046267
2024-02-05,551205.0625,29.921337625233956,12.417813736712914
2024-02-06,610543.5,20.561443913362424,1.4662595551460131
2024-02-14,592723.8125,22.345278943405667,-52.43152467111631
2024-02-15,524217.375,32.570519342680335,-45.15399333544219
2024-02-16,528311.375,43.355339207276025,-36.38629710734277
2024-03-03,736798.0,56.72510527886487,29.856038614012366
2024-03-05,802759.6875,35.85031275361658,13.130327847902048
2024-03-06,755046.3125,25.620046827124543,3.922273690925685
2024-03-17,681190.8125,48.322245064313755,-25.528980655902053
2024-05-03,618635.875,33.04286664940535,18.669890317769127
2024-05-04,639744.625,22.56882301854695,12.692345659645234
2024-05-14,487060.59375,35.77049039371914,-34.21245795436161
2024-05-15,613356.9375,45.38563545206354,-32.82579275769072
2024-05-17,782031.75,64.29856269719875,-26.77345586367601
2024-06-11,702953.25,21.020819318824476,-40.62985072742758
2024-06-12,595122.3125,29.513095787462145,-43.622102221240695
2024-06-13,635914.875,38.61931529398006,-44.742942790215594
2024-06-14,720833.375,48.03302238157118,-43.9045948154881
2024-06-15,687922.1875,57.47422022130549,-41.21166673818696
2024-06-16,620860.0,66.6731184304797,-36.906829555675635
