date,luminosity,lunar_illumination,lunar_elevation,overlaps_swath
2020-07-19,63101.6484375,3.5216159090631303,0.0,False
2021-06-10,66404.375,0.18877822804166944,0.0,False
2021-07-06,55843.6640625,14.623504734542486,0.0,False
2021-07-11,56717.59375,1.0215596489194068,0.0,False
2021-07-12,62382.07421875,4.0071501288382105,0.0,False
2021-09-03,46403.33203125,17.386844101327135,0.0,False
2021-09-04,50694.68359375,10.457654556514552,0.0,False
2021-09-07,44294.47265625,0.18934695980489247,0.0,False
2021-09-08,40136.125,1.3458970218200639,0.0,False
2021-10-06,35740.5,0.43269068732996185,0.0,False
2021-10-07,46096.19140625,0.4942563722469817,0.0,False
2021-10-09,26040.380859375,8.926292160541593,0.0,False
2021-11-02,44436.7421875,11.485164071447478,0.0,False
2021-11-03,57230.22265625,5.184838050410217,0.0,False
2021-11-05,42216.73828125,0.03876942971603459,0.0,False
2021-12-02,42302.2265625,7.958528938734405,0.0,False
2021-12-05,51132.0546875,0.7385753707292997,0.0,False
2022-02-01,45616.625,0.2532682283090615,0.0,False
2022-05-01,36761.8828125,0.028218739206292698,0.0,False
2022-05-03,36547.78515625,4.386128850672055,0.0,False
2022-05-27,26859.05078125,11.23622275895454,0.0,False
2022-05-28,29007.990234375,5.731286787769879,0.0,False
2022-05-29,25457.65234375,2.0380487127375724,0.0,False
2022-06-02,32694.53515625,5.772769571592173,0.0,False
2022-06-03,32517.26171875,10.964881587025504,0.0,False
2022-06-24,34491.6484375,22.362095314532045,0.0,False
2022-06-25,40679.40234375,14.760378751314896,0.0,False
2022-06-26,37069.4453125,8.601329642449585,0.0,False
2022-06-28,32861.24609375,1.1862962838797397,0.0,False
2022-06-29,30444.03125,0.11114969321358026,0.0,False
2022-06-30,33346.6171875,0.8376815389476933,0.0,False
2022-07-03,31151.982421875,13.389965556778238,0.0,False
2022-07-24,35821.57421875,19.148006171421915,0.0,False
2022-07-25,29320.08203125,12.288559845821768,0.0,False
2022-08-24,35974.875,10.446253775120617,0.0,False
2022-08-25,26629.19140625,5.396459643886003,0.0,False
2022-08-26,27537.53515625,1.951852221326611,0.0,False
2022-08-27,32085.45703125,0.3002236884205811,0.0,False
2022-08-28,30300.515625,0.5872748472202871,0.0,False
2022-09-21,24500.111328125,22.473483540470014,0.0,False
2022-09-23,29590.6796875,8.75966263276426,0.0,False
2022-09-26,28323.13671875,0.09256555386449317,0.0,False
2022-09-28,26916.51171875,4.929303878765184,0.0,False
2022-10-24,25003.412109375,2.5600947337292235,0.0,False
2022-11-27,38260.4765625,12.876609048253018,0.0,False
2022-12-21,28258.091796875,8.299514601065432,0.0,False
2023-01-22,28938.4921875,0.2156239347111344,0.0,False
2023-01-24,31670.859375,6.9950133518759285,0.0,False
2023-04-23,38080.640625,9.069034129933312,0.0,False
2023-05-15,37942.1328125,24.030292284130027,0.0,False
2023-06-21,42668.484375,7.599179103614517,0.0,False
2023-07-13,43766.375,20.944606786471283,0.0,False
2023-07-17,40127.27734375,0.7388615076200256,0.0,False
2023-07-18,46186.45703125,0.23868141430958834,0.0,False
2023-07-19,45143.6171875,1.5727671638473495,0.0,False
2023-09-14,45268.2890625,1.1476038269105149,0.0,False
2023-09-19,42481.9921875,14.12731445922017,0.0,False
2023-10-11,46047.140625,12.706876009246686,0.0,False
2023-10-12,44044.9296875,7.062493886786631,0.0,False
2023-10-16,39097.33203125,1.585577915957992,0.0,False
2023-10-17,44762.34375,5.157360434798564,0.0,False
2023-12-14,48103.10546875,1.5162912147927365,0.0,False
2024-03-10,55045.11328125,0.2752951539026549,0.0,False
2024-05-07,48483.5859375,1.8487476216533294,0.0,False
2024-06-07,50258.4453125,0.4512090543594194,0.0,False
2024-06-08,47606.83984375,2.8166898223869588,0.0,False
2024-07-02,47035.5,17.801207074236153,0.0,False
2024-07-03,44443.53125,10.157294043049658,0.0,False
2024-07-04,48741.0078125,4.56939052782066,0.0,False
2024-07-05,55410.97265625,1.2319248404422278,0.0,False
2024-07-08,37173.30859375,4.5617614261006745,0.0,False
2024-07-31,50747.328125,20.35544861955938,0.0,False
2024-08-05,52657.65625,0.3946717866474714,0.0,False
2024-09-28,48764.8203125,19.640656744895256,0.0,False
2024-09-29,54817.9140625,12.509934094146342,0.0,False
2024-10-03,52816.91796875,0.04387353778521619,0.0,False
2024-10-04,52182.73828125,1.3351423882593694,0.0,False
2024-10-29,55604.1484375,10.797207518932318,0.0,False
2024-11-30,60264.58984375,1.6757374306677286,0.0,False
2024-12-02,55022.33203125,0.7289721145226413,0.0,False
2025-07-23,67169.5,4.3474373437075,0.0,False
