date,luminosity
2025-06-03,189688.21875
2025-06-04,163572.703125
2025-06-05,178261.890625
2025-06-20,168028.90625
2025-06-21,158178.09375
2025-06-22,165119.5
2025-06-23,191354.8125
2025-06-24,185874.59375
2025-06-25,134653.09375
2025-06-28,168622.5
2025-06-29,173242.5
2025-06-30,159668.09375
2025-07-02,145244.796875
2025-07-03,160376.09375
2025-07-04,184358.796875
2025-07-05,160672.796875
2025-07-06,147950.59375
2025-07-18,179419.0
2025-07-19,185205.59375
2025-07-20,206550.90625
2025-07-21,176556.3125
